x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,2.56,0,0,0,2.21,0,1,0
0,0,0,0,0,0,0,1.69,0,0,0,1.777,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.611,0,1,0
0,0,0,0,0,0,0,0.48,0,0,0,1.275,0,1,0
0,0.38,0,0.38,0,0,0,0.64,0,0,0.036,3.167,0,1,0
0,0,0,0.25,0,0,0,0.5,0,0,0.022,3.995,0,1,0
0,0,0,0.89,0,0,0,0,0,0,0,2.375,0,1,0
0.24,0,0,0.37,0,0,0,1.24,0,0,0,1.801,0,1,0
0,0,0,0,0,0,0,3.75,0,0,0,1.833,0,1,0
0,0.21,0,1.06,0.1,0.21,0,3.5,0,0,0.057,2.409,0,1,0
0,0,0,0.61,0,0,0,1.22,0,0,0,2.283,0,1,0
0,0,0,3.12,0,0,0,0,0,0.27,0,1.5,0,1,0
0,0,0,0,0,0,0,4,0,0.211,0,1.38,0,1,0
0,0,0,0,0,0,0,0,0,0,0,6.526,0,1,0
0,0,0,1.54,0,2.06,0,3.6,0,0,0,1.574,0,1,0
0,0,0,0.89,0,0,0,1.78,0,0,0,2.292,0,1,0
0,0,0,0.78,0,0,0,0.78,0,0,0,2.714,0,1,0
0,0,0,0,0,0,0,1.29,0,0.19,0,1.857,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.826,0,1,0
0,0,0,1.36,0,0,0,0,0,0,0,2.035,0,1,0
0.87,0,0,0,2.63,0,0,0,0,0.798,0.159,18.454,0.126882,1,0
0,0,0,1.4,0,0.7,0,0,0,0,0,18,0,1,0
0.3,0,0,0.3,0,0,0,0.75,0,0,0,1.703,0,1,0
0.41,0,0,1.04,0.41,0.41,1.04,0,0,0.866,0.103,5.052,0.089198,1,0
0,0,0,0,0,0,0,0,0,0,0,3.787,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.785,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.461,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,1,0
0,0,0,3.08,0,0.14,0,0.98,0,0,0,1.82,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.562,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,1,0
0,0,0,0,0,0,0,1.4,0,0,0,4.533,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,1,0
0,0,0,0,0,0,0,2.56,0,0,0,2.093,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.062,0,1,0
0,0,0,1.26,1.26,0,0,0,0,0,0,1.285,0,1,0
0,0,0.77,0.25,0,0,0,0.25,0,0.207,0,10.409,0,1,0
0,0,0,0,0,0,0,12.5,0,0,0,5.857,0,1,0
0,0,0,1.53,0,0.76,0,3.84,0,0,0,2.297,0,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,1,0
0,0,0,0,0,0,0,3.51,0,0,0,3.552,0,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,1,0
0,0,0,0.79,0,0,0,0.79,0,0.149,0,1.482,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.375,0,1,0
0,0,0,0.33,0.33,0,0,0.99,0,0,0,2.016,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,1,0
0,0,0,1.02,0,0,0,2.38,0,0,0,2.604,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.428,0,1,0
0,0,0,0,0,0,0,2.8,0,0,0,2.097,0,1,0
0,0,0,0,0,0,0,0,0,0.74,0,1.625,0,1,0
0,0,0.53,2.94,0,0,0,0,0,0,0,1.58,0,1,0
0,0.55,0,0.13,0,0.27,0,2.79,0,0,0.053,2.662,0,1,0
0,0,0,0,0,0,0,4,0,0.176,0,1.758,0,1,0
0,0,0,2.46,0,0,0,2.46,0,0.278,0,1.736,0,1,0
0,0,0,0,3.7,0,0,0,0,0,0,1.166,0,1,0
0,0,0,0.17,0,0,0.17,0.17,0.17,0.031,0,1.564,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,1,0
0,0,0,0.1,0,0,0,2.06,2.6,0,0,4.06,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,1,0
0,0,0,0.17,0.17,0.34,0,1.53,0,0.167,0,1.894,0,1,0
0,0,0,0.44,0,0,0,0,0.44,0,0,1.613,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.142,0,1,0
0,0.24,0,0,0,0,0,0.49,0,0,0.16,9.31,0,1,0
0,0,0.44,0.89,0,0,0,0,1.33,0,0,1.731,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.86,0.86,0,0,0,0,0,0,0,1.047,0,1,0
0,0,0,0.51,0,0,0,0,0.25,0,0,1.287,0,1,0
0,0,0,0,0,0,0,0,1.56,0,0,1.75,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1.61,0,0,0,0,1.61,0,0,1.083,0,1,0
0,0,0,0,0,0,0,2.64,0,0,0,3.968,0,1,0
0,0.77,0,0,0,0,0,3.1,0,0.099,0,2.325,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.983,0,1,0
0,0,0,0,0,0,0,16.66,0,0,0,3.125,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.037,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.666,0,1,0
0,0,0,0.68,0,0,0,0.68,0,0,0,2.147,0,1,0
0,0,0,0,0,0.72,0,0.72,0,0,0,2.333,0,1,0
0,0,0,0.52,0,0,0,1.56,0,0,0,1.848,0,1,0
0,0,0,0,0,0,1.6,0,0,0,0,1.909,0,1,0
0,0,0,1.36,0,0,0,0,0,0,0,2.307,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,5.4,0,0.396,0,2.533,0,1,0
0,0,0,0,0,0,0,2.63,0,0,0,4.166,0,1,0
0,0,0,0.56,0,0,0,0.56,0,0,0,1.834,0,1,0
0,0,0,0,0,0,0,0,0,0,0,50,0,1,0
0,0,0,0.32,0,0,0,0,0,0,0,1.3,0,1,0
0,0,0,0,0,0,0,1.19,0,0,0,4.791,0,1,0
0,0,0,0,0,0,0,0.75,0,0,0.128,3.657,0,1,0
0,0,0,0,0,0,0,1.96,3.92,0,0,3.129,0,1,0
0,0,0,0,0,0,0,0.29,0,0,2.038,13.562,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.615,0,1,0
0,0,0,0.11,0.11,0,0,0.23,0,0.056,0.075,2.546,0.0042,1,0
0,0,0,1.17,0,0,0,0,0,0.07,0,2.069,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.551,0,1,0
0,0,0,0,0,0,0,15.38,0,0,0,4.8,0,1,0
0,0,0,0.52,0,0,0,0.52,0,0,0,2.173,0,1,0
0,0,0,0,0,0,0,4.76,0,0,0.601,3.36,0,1,0
0,0,0,2.27,0,0,0,0.85,0,0,0,1.962,0,1,0
0,0.16,0,1.91,0.16,0,0,0,0,0,0.055,1.798,0,1,0
0,0,0,0,1.49,0,0,0,0,0,0,1.761,0,1,0
0,0.65,0,1.97,0,0,0,0,0,0,0.108,1.924,0,1,0
0,0,0,1.74,0,0,0,0,0,0,0,1.794,0,1,0
0,0,0,0.74,0,0,0,0,0,0,0,1.79,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.88,0,1,0
0,0,0,0,0,0,0,20.83,0,0,0,3.555,0,1,0
0,0,0,0.87,0,0,0,1.31,0,0,0,2.085,0,1,0
0,0,0,0,0,0,0,2.29,0,0,0,3.74,0,1,0
0,0,0,0,0,0,0,1.58,0,0,0,3.461,0,1,0
0,0,0,0.32,0,0,0,0,0,0.058,0,1.068,0,1,0
0,0,0,0.61,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0.28,3.97,0,0,0,0.28,0,0.08,0,2.396,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.533,0,1,0
0,0,0,5.71,0,0,0,0,0,0,0,1.166,0,1,0
0,0,0,0,0,0,0,1.72,0,0,0,2.466,0,1,0
0,0,0,0,0,0,0,1.53,0,0,0,1.714,0,1,0
0,0,0,1.56,0,0,0,0,1.56,0,0,1.666,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.97,0,0,0,0,0,0,0,2.187,0,1,0
0,0,0,2.38,0,0,0,1.19,0,0,0,2.617,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.34,0,1.36,0,0.34,0,0.34,0,0,0,1.421,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.083,0,1,0
0,0,0,0,0,0,0,1.33,0,0,0,4.36,0,1,0
0,0.23,0,0,0,0,0,1.84,0,0,0.031,2.016,0,1,0
0,0,0,0,0,0,0,9.52,0,0,0,3.333,0,1,0
0,0,0,0.33,0,0,0,0,0,0,0,2.367,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,1,0
0,0,0,3.38,0,1.69,0,0,0,0.408,0,6.187,0,1,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.677,0,1,0
0,0,0,1.41,0,0.11,0,1.29,0,0,0,1.486,0,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,1,0
0,0,0,1.24,0,0,0,0,0,0,0,1.6,0,1,0
0,0,0,0.98,0,0,0,0.49,0,0.159,0,1.45,0,1,0
0,0,0,0.58,0.14,0,0,0,0,0.14,0,1.891,0,1,0
0,0.45,0,0,0,0,0,0.91,0,0,0,1.32,0,1,0
0,0,0,2.19,0,0,0,1.09,0,0,0,4.586,0,1,0
0,0.51,0,0,0.51,0.51,0,0,0,0,0,2.076,0,1,0
0,0,0,0,0,0,0,0.61,0,0,0,1.476,0,1,0
0,0,0,0,0,0,0,1.83,0,0,0,1.918,0,1,0
0,0,0,4.58,0,0.91,0,1.83,0,0.241,0,3.541,0,1,0
0,0,0,0.36,0,0,0,6.25,0,0,0,3.722,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.94,0,0.28,0,1.41,0,0,0,2.022,0,1,0
0,0,0,0,0,0,0,0,1.44,0.114,0,1.645,0,1,0
0,0,0,0,0,0,0,0,1.62,0,0,1.636,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.85,0,0,0,0.85,0,0,0,1.717,0,1,0
0,0,0,0,0,0,0,2.45,0,0.19,0,1.857,0,1,0
0,0,0,2.81,0.35,0,0,0.35,0,0,0,1.226,0,1,0
0,0,0,0.54,0,0,0,0,0,0.087,0,2.363,0,1,0
0,0,0,0,0,0,0,2.22,0,0,0,1.769,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.181,0,1,0
0,0,0,0,0,0,0,1.36,0,0,0,2.461,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,1.75,0,0,0,0,0,0,0,1.795,0,1,0
0,0,0,1.81,0,0,0,0.9,0,0,0,5.111,0,1,0
0,0,0,0.35,0,0,0,1.41,0,0,0,1.506,0,1,0
0,0,0,2.85,0,0,0,0,0,0.48,0,2,0,1,0
0,0,0,0,0,0,0,1.01,0,0,0.161,1.712,0,1,0
0,0,0,0,0,0,0,0,0.67,0,0,2.519,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.15,0,1,0
0,0,0,0.75,0,0,0,3.03,0,0,0.112,2.188,0,1,0
0,0,0,0.4,0,0,0,0.4,0,0.27,0,2.36,0,1,0
0,0,0,7.69,0,0,0,3.84,0,0.581,0,1.615,0,1,0
0,0,0.42,0,0.84,0,0,0,0,0.374,0.062,2.892,0.023188,1,0
0,0,0,0,0,0,0,4.7,0,0,0,2.882,0,1,0
0,0,0,0.68,0.22,0.22,0,1.36,0,0,0,2.182,0,1,0
0,0.16,0,0.81,0,0.08,0,3.49,0,0,0.055,2.145,0,1,0
0,0,0,0,0.22,0,0,0,0.91,0,0,1.649,0,1,0
0,0,0,1.24,0,0,0,0,0,0,0,1.6,0,1,0
0,0,0,0,0,0,0,0,0,1.149,0,1.5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.09,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.925,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.84,0,1,0
0,0,0,1.35,0,0,0,0,0,0,0,1.88,0,1,0
0,0,0,6.25,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.903,0,1,0
0,0,0,0,0,0,0,9.52,0,0,0,3.333,0,1,0
0,0,0,0.54,0,0.54,0,4.89,0,0,0,4.608,0,1,0
0,0,0,0,0,0,0,0,0,0.414,0,2.705,0,1,0
0,0.2,0,0,0,0,0,0.2,0,0,0,1.669,0,1,0
0,0.44,0,0,1.33,0,0.22,3.34,0,0.372,0.223,3.425,0.082956,1,0
0,0,0,0,0,0,0,1.33,0,0,0,2.166,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.333,0,1,0
0,0,0,0.62,0,0,0,1.25,0,0.169,0,1.863,0,1,0
0,0,0.2,0.62,0.16,0.04,0,2.01,0,0.031,0.056,1.83,0.001736,1,0
0,0,0,4.34,0,0.62,0,3.1,0,0.333,0,4.255,0,1,0
0,0,0,0.29,0,0,0,0.49,5.74,0.016,0,1.679,0,1,0
0,0,0,0.29,0,0,0,0.49,5.74,0.016,0,1.679,0,1,0
0,0,0,0.29,0,0,0,0.49,5.74,0.016,0,1.679,0,1,0
0,0,0.31,0.93,0,0.62,0,0,0,0.054,0,2.735,0,1,0
0,0,0,0,0,0,0,0,0,0.729,0,1.875,0,1,0
0,0,0,0.84,0,0,0,1.68,0,0,0,1.454,0,1,0
0,0,0,4.58,0,0.91,0,1.83,0,0.249,0,2.576,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,1,0
0,0.86,0,1.73,0,0,0,3.47,0,0,0,1.8,0,1,0
0,0,0,0,0,0,0,4.41,0,0,0,2.565,0,1,0
0,0.19,0,1.12,0,0.52,0,3.23,0,0,0.063,2.121,0,1,0
0,0,0,1.09,0,0,0,0,0,0,0,1.111,0,1,0
0,0,0,0,0,0,0,0,1.44,0,0,1.64,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,1,0
0,0.14,0,0.98,0,0.7,0,1.82,0,0,0,1.502,0,1,0
0,0,0,0,0,0,0,7.69,0,0,0,2,0,1,0
0,0,0,4.25,0,0,0,0,0,0,0,1.133,0,1,0
0,0,0,0.68,0,0,0,2.72,0,0,0,2.102,0,1,0
0,0,0,0,0,0,0,2.35,0,0.125,0,1.955,0,1,0
0,0.15,0,0.92,0,0.46,0,2.15,0,0,0,1.535,0,1,0
0,0,0,0,0,0,0,2.72,0,0,0,2.277,0,1,0
0,0,0,0,0,0,0,0,0,0.106,0,2.714,0,1,0
0,0,0,1,0,0,0,1.4,0,0,0,2.703,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.344,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.875,0,1,0
0,0,0,0,0,0,0,6.92,0,0.079,0,4.411,0,1,0
0,0,0,0.26,0,0,0,0.63,0,0,0.014,3.461,0,1,0
0,0,0,0.22,0,0,0,0.74,0,0,0.021,2.79,0,1,0
0,0,0,0.12,0,0.73,0,1.58,0,0.033,0.016,2.056,0.000528,1,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,1,0
0,0,0,1.56,0,0.28,0,3.12,0,0,0,2.345,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,0
0,0,0,1.13,0,0,0,0,0,0,0,2.076,0,1,0
0,0,0,2.77,0,0,0,5.55,0,0,0,3.25,0,1,0
0,0,0,1.42,0,0,0,2.85,0,0,0,2.133,0,1,0
0,0,0,0,0,0,0,0,0.46,0,0,1.904,0,1,0
0,0,0,0.95,0.06,0.06,0,3.47,0,0,0.018,2.423,0,1,0
0,0,0,2.28,0,0,0,1.14,0,0,0,1.352,0,1,0
0,0.13,0,0.47,0.13,0.13,0,0,0.29,0.003,0.003,2.201,0.000009,1,0
0,0,0,5,0,0,0,0,0,0.436,0,1.7,0,1,0
0,0,0,4.76,0,0,0,0,0,0.769,0,1.428,0,1,0
0,0,0,0.95,0.06,0.06,0,3.47,0,0,0.018,2.423,0,1,0
0,0,0,0.79,0,0,0,0,0,0,0,1.166,0,1,0
0,0,0,0,0,0,0,1.19,0,0,0,3.379,0,1,0
0,0,0,1.48,0,0.32,0,1.31,0,0,0,1.638,0,1,0
0,0,0,0.31,0,0,0,0.31,0,0,0,1.813,0,1,0
0,0.67,0,1.35,0.67,0,0,0.67,0,0,0,3.27,0,1,0
0,0,0,0,0,0,0,9.3,0,0,0,3.222,0,1,0
0,0,0,1.63,1.63,0,0,0,0,0,0,1.181,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.727,0,1,0
0,0,0,0,0,0,0,7.61,0,0,0,3.627,0,1,0
0,0,0,2.81,0,0,0,0,0,0.239,0,1.923,0,1,0
0,0,0,2.68,0,0,0,0.53,0,0,0,3.731,0,1,0
0,0,0,3.57,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0.281,0,1.363,0,1,0
0,0,0,0,0,0,0,0,0,0.925,0,1.833,0,1,0
0,0,0,0,0,0,0,9.52,0,0,0,3.333,0,1,0
0,0,0,0.85,0,0,0,0.42,0,0,0,1.536,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,1,0
0,0,0,0,1.96,0,0,0,0,0,0,1.647,0,1,0
0,0,0,1.06,0,0,0,3.19,0,0.168,0,1.75,0,1,0
0,0,0,3.19,0,1.06,0,0,0,0,0,2.714,0,1,0
0,0,0,0.64,0.64,0,0,0,0,0,0,1.727,0,1,0
0,0,0,1.91,0.47,0,0,0,0,0,0,1.233,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,1,0
0,1.27,0,0.76,0,0,0,0,0,0,0,1.14,0,1,0
0,0,0,0,1.38,0,0,0,0,0,0,1.666,0,1,0
0,0,0,0,0,0,0,0,0,0.349,0,1.47,0,1,0
0.59,0.29,0.29,0,0,0,0,0.29,0,0.044,0.134,1.6,0.005896,1,0
0,0,0,0.56,0,0,0,1.13,0,0,0,3.25,0,1,0
0,0,0,0,0,0,0,0,0,0.523,0,2.571,0,1,0
0,0.25,0,1.17,0,0.42,0,3.11,0,0,0,2.023,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.294,0,1,0
0,0,0,0,0,0,0,0.14,0,0,0,1.803,0,1,0
0,0,0.03,0.15,0,0.03,0,0.46,1.19,0.128,0,3.427,0,1,0
0,0,0,0.55,0,0,0,0.55,0.27,0,0,2.235,0,1,0
0,0,0,4.54,0,0,0,0,0,0.296,0,5.25,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.375,0,1,0
0,0,0,0,0,0,0,1.28,0,0.225,0,1.902,0,1,0
0,0,0,1.58,0,0,0,0,0,0,0,1.259,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1.49,0,0,0,3.5,0,1,0
0,0,0,0,0,0,0,0,0,1.123,0,1.3,0,1,0
0,0,0,2.18,0,0,0,2.18,0,0,0,1.785,0,1,0
0,0,0,0,0,0,0,1.63,0,0,0,2.187,0,1,0
0,0.49,0,0.49,0,0,0,0,0,0.081,0,1.348,0,1,0
0,0,0,0,0,0,0,0.52,0,0,0,3.888,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0.76,0,2.3,0,0,0,2.3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,1,0
0,0,0,1.03,0,0,0,2.49,0,0,0,2.797,0,1,0
0.04,0,0.09,1.17,0.13,0.04,0,0.9,0.04,0.027,0.006,1.784,0.000162,1,0
0,0,0,0,0,0,0,0,0,0,0,1.478,0,1,0
0,0,0,1.4,0,0.7,0,0,0,0,0,17.952,0,1,0
0,0,0,2.38,0,0,0,1.78,0,0.088,0,1.8,0,1,0
0,0.26,0.26,1.07,0,0.53,0,1.34,0,0,0.037,1.564,0,1,0
0,0,0,1.02,0,0,0,0,0,0,0,1.29,0,1,0
0,0,0,0.55,0,0,0,1.65,0,0.02,0,2.78,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,4.9,0,0,0,0,0,0,0,2.454,0,1,0
0,0.39,0,0.39,0,0,0,0.39,0,0,0,2,0,1,0
0,0,0,3.17,0,0,0,1.58,0,0,0,2.575,0,1,0
0,0,0,0,0,0,0,0,0.68,0,0,4.341,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.545,0,1,0
0,0.4,0,0.81,0,0,0,2.86,0,0.063,0,1.611,0,1,0
0,0,0,3.33,0,0,0,0,0,0,0,1.3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,1,0
0,0,0,2.32,0,0,0,2.32,0,0.139,0,1.515,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,1.2,0,0,1.153,0,1,0
0,0.24,0,0,0,0,0,0.49,0,0,0.16,9.31,0,1,0
0,0.5,0,1,0,0,0,1,0,0.075,0,1.483,0,1,0
0,0,0.83,0.83,0.83,0,0,0,0,0.329,0,2.962,0,1,0
0,0,0,0,0,0,0,1.12,0,0,0,4.689,0,1,0
0,0,0,0.32,0,0,0,4.48,0,0.052,0,2.258,0,1,0
0,0,0,0.5,0,0,0,2.01,0,0.084,0,2.303,0,1,0
0,0,0,0,0,0,0,2.17,0,0,0,4.208,0,1,0
0,0,0,0,0,0,0,4.76,0,0.286,0,2.724,0,1,0
0,0,0,0.49,0,0,0,1.23,0,0.041,0,1.792,0,1,0
0,0,0,0,0,0,0,1.56,0,0,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,1,0
0,0,0,0.09,0.13,0,0,0.53,0,0,0.005,2.589,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,1,0
0,0,0,0.16,0,0,0,0.64,0,0,0.015,2.758,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,1,0
0,0,0,2.73,0,0,0,1.36,0,0,0,3.142,0,1,0
0,0,0,0,0,0,0,0.67,1.01,0,0,1.851,0,1,0
0,0,0,0.38,0,0,0,0,0,0.276,0,1.104,0,1,0
0,0,0,0.78,0,0,0,0,0.52,0,0,2.921,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0
0,0.27,0,0.54,0,0.68,0,1.9,0,0,0,2.296,0,1,0
0,0,0,0,0,0.84,0,0,0.84,0.413,0,3.052,0,1,0
0,0,0,0.42,0.42,0,0,1.7,0,0.134,0,2.202,0,1,0
0,0,0,1.31,0,0,0,0.26,0,0,0,2.724,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0.217,0,1.34,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.607,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.125,0,1,0
0,0,0,0,0,0,0,15.38,0,0,0,6.8,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.125,0,1,0
0,0,0,1.92,0,0,0,0,0,0,0,1.655,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.181,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1.75,0,0,0,0.87,0,0,0,2.941,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0.735,0,2.571,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.555,0,1,0
0,0,0,0,0,0,0,2,0,0,0,1.979,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.873,0,1,0
0,0,0,0,0,0,0,0,0.46,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.222,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.25,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.666,0,1,0
0,0,0,1.31,0,0,0,1.31,0,0.116,0,2,0,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.128,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.464,0,1,0
0,0,0,0,0,0,0,0,0,0.506,0,2.047,0,1,0
0,0,0,1.29,0,0,0,0,0,0,0,2.275,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.382,0,1,0
0,0,0,1.18,0,0.23,0,0,0,0,0.069,2.216,0,1,0
0.67,0,0,0,0,0,0,0,0,0,0,1.87,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.564,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.333,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.333,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.333,0,1,0
0,0,0,2.63,0,0,0,0.87,0,0,0,3.029,0,1,0
0,0.51,0,1.33,0,0.82,0,2.97,0,0,0.053,2.224,0,1,0
0,0,0,0,0,0,0,1.74,0,0.059,0,2.554,0,1,0
0,0,0,1.58,0,0,0,0,0,0,0,1.482,0,1,0
0,0,0,0,0,0,0,0.72,0.36,0,0,1.646,0,1,0
0,0,0,0.19,0,0,0,1.39,0.19,0,0,2.566,0,1,0
0,0,0,0,0,0,0,2.02,0,0,0,1.875,0,1,0
0,0,0,0.28,0,0,0,0.86,0.28,0.043,0,1.3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.486,0,1,0
0,0,0,0,1.61,0,0,0,0,0,0,1.705,0,1,0
0,0,0,1.16,0,0,0,1.16,0,0,0,1.476,0,1,0
0,0,0,0,0,0,0,0,0,0.344,0,3.25,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,2.2,0,0,0,3.596,0,1,0
0,0,0,1.16,0,0,0,0,0,0,0,1.225,0,1,0
0,0,0,0.31,0.1,0.1,0.05,1.47,0,0.038,0.061,1.704,0.002318,1,0
0,0,0,0,0,0,0,0,0,0,0,1.142,0,1,0
0,0,0,0,0,0,0,1.58,0,0,0,1.4,0,1,0
0,0,0,0,0,0,0,1.31,0,0,0,1.75,0,1,0
0,0,0,1.4,0,0.7,0,0,0,0,0,18,0,1,0
0,0,0,2.61,0,0,0,1.3,0,0,0,1.411,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.824,0,1,0
