x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0,0,0,3.57,0,1.78,0,1.78,0,0,0,1.72,0,6.1404,1,0
0,0,0,0,0,0,0,0,0,0,0,3.368,0,0,1,0
0,0,0,0.19,0,0,0,0.19,0,0,0,2.217,0,0.42123,1,0
0,0,0,0,0,0,0,8.33,0,0,0,3.333,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.166,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.478,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0
0,0,0,0,0,0,0,0.55,0,0,0.052,6.894,0,0,1,0
0,0,0,0,0,0,0,3.51,0,0,0,3.552,0,0,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,1,0
0,0,0,0.79,0,0,0,0.79,0,0.149,0,1.482,0,1.17078,1,0
0,0,0,0,0,0,0,0,0,0,0,1.375,0,0,1,0
0,0,0,0.33,0.33,0,0,0.99,0,0,0,2.016,0,0.66528,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0.24,0,0,0,1.72,0,0,0.117,1.89,0,0.4536,1,0
0,0,0,0.73,0,0,0,8.08,0,0,0,2.666,0,1.94618,1,0
0,0,0,0,0,0,0,1.56,0,0,0,1.945,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0,0.37,0,0,0,0.61,0,0,0.034,3.237,0,1.19769,1,0
0,0,0,0,0,0,0,0,0,0,0,3.651,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0
0,0,0,0,0,0,0,2.87,0,0,0.048,2.23,0,0,1,0
0,0.16,0,0,0,0,0,0.81,0.32,0,0,4.438,0,0,1,0
0,0.07,0.03,0.77,0,0.03,0,0,0.22,0.004,0,2.393,0,1.84261,1,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1,0
0,0.08,0,0.27,0,0.08,0,0,0.27,0.014,0,2.35,0,0.6345,1,0
0,0,0,0,0,0,0,1.12,1.49,0,0,3.628,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0,1.03,0,0,0,1.03,0,0,0,1.666,0,1.71598,1,0
0,0,0,0.46,0,0.37,0,1.86,0,0,0,1.983,0,0.91218,1,0
0,0,0,2.46,0,0,0,2.46,0,0.279,0,1.736,0,4.27056,1,0
0,0,0,0.57,0,0,0,0.57,0,0,0,1.136,0,0.64752,1,0
0,0,0,0,0,0,0,0,3.26,0,0,3.066,0,0,1,0
0,0,0,4.16,0,0,0,0,0,0.709,0,2.09,0,8.6944,1,0
0,0,0,2.22,0,0,0,0,0,0,0,2.595,0,5.7609,1,0
0,0,0.48,0,0.48,0.48,0,0,0,0.305,0.381,1.884,0.116205,0,1,0
0,0,0.48,0,0.48,0.48,0,0,0,0.305,0.381,1.884,0.116205,0,1,0
1.78,0,0,0,1.78,0,0,0,0,0,0,7,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.31,0.31,0,0,0,3.34,0,0.174,0,4.026,0,1.24806,1,0
0,0,0,0.43,0,0,0,0.86,0,0.146,0,1.341,0,0.57663,1,0
0,0.12,0.25,0.37,0,0.12,0,2.51,0,0.05,0,2.414,0,0.89318,1,0
0,0,0,0.61,0,0,0,5.52,0,0,0,3.682,0,2.24602,1,0
0,0,0,1.29,0,0,0,0,0,0,0,1,0,1.29,1,0
0,0,0,0.33,0,0,0,4.98,0,0.306,0,5.525,0,1.82325,1,0
0,0,0,2.14,0,0,0,0.26,0,0,0,2.36,0,5.0504,1,0
0,0,0,0,0,1.48,0,2.96,0,0,0.105,2.555,0,0,1,0
0,0.09,0.09,1.04,0,0,0,0.04,0,0,0,2.667,0,2.77368,1,0
0,0,0,7.69,0,0,0,0,0,0,0,2.666,0,20.50154,1,0
0,0,0,1.65,0,0.82,0,0,0,0,0,2.06,0,3.399,1,0
0,0,0,0.37,0,0,0,0,0,0,0,1.428,0,0.52836,1,0
0,0,0,0,0,0,0,0,0,0.089,0,2.204,0,0,1,0
0,0,0,0.12,0,0,0,0,0,0.193,0,1.181,0,0.14172,1,0
0,0,0,0.1,0,0,0,0.4,0,0,0,2.037,0,0.2037,1,0
0,0,0,4.16,0,0,0,0,0,0,0,1.578,0,6.56448,1,0
0,0,0,0.25,0,0,0,0,0,0,0,1.196,0,0.299,1,0
0,0,0,0,0,0,0,0.67,0,0,0.087,4.23,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.095,1.688,0,0,1,0
0,0,0,0,0,0,0,9.09,0,0,0,3.157,0,0,1,0
0,0,0,2.22,0,0,0,0,0,0,0,2.425,0,5.3835,1,0
0,0,0,0.37,0,0,0,0.62,0,0,0.034,3.302,0,1.22174,1,0
0,0,0,0.24,0.08,0,0,0.49,0,0,0.033,2.816,0,0.67584,1,0
0,0,0,1.2,0,0,0,0,0,0,0,1.533,0,1.8396,1,0
0,0,0,0.31,0.06,0,0,0.63,0,0,0.017,2.829,0,0.87699,1,0
0.49,0.99,0,0.49,0,0,0,3.48,0,0,0,5.61,0,2.7489,1,0
0.49,0.99,0,0.49,0,0,0,3.48,0,0,0,5.61,0,2.7489,1,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0
0,0,0,0,0,0,0,0,0.31,0,0,1.409,0,0,1,0
0,0,0,1.11,0,0,0,1.11,0,0,0,1.8,0,1.998,1,0
0,0,0,0,0,0,0,0,0,0,0,1.148,0,0,1,0
0,0,0,0,1.38,0,0,0,0,2.378,0,3.315,0,0,1,0
0,0,0,4.76,0,0,0,0,0,0.442,0,2.125,0,10.115,1,0
0,0,0,1.47,0,0,0,0,0,0,0,1.827,0,2.68569,1,0
0,0,0.08,0.87,0,0.78,0,3.05,0,0,0.022,2.432,0,2.11584,1,0
0,0,0,3.7,0,0,0,0,0,0.371,0,2.25,0,8.325,1,0
0,0,0,0,0,0,0,1.75,1.75,0.107,0,2.454,0,0,1,0
0,0.03,0,0.25,0.03,0.05,0,0,0.09,0.002,0.005,2.143,0.00001,0.53575,1,0
0,0,0,0,0,0,0,0,0,1.086,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.909,0,0,1,0
0,0,0,0.73,0,0,0,0,0,0,0,1.379,0,1.00667,1,0
0,0,0,0,0,0,0,0,0,0,0,1.769,0,0,1,0
0,0,0,2.63,0,0,0,1.31,0,0,0,1.266,0,3.32958,1,0
0,0,0,0,0,0,0,0,0,0,0,3.475,0,0,1,0
0,0,0,0.88,0,0,0,1.76,0,0,0,1.955,0,1.7204,1,0
0,0,0,5.26,0,0,0,0,0,0.955,0,1.5,0,7.89,1,0
0,0,0,0.47,0,0,0,0.47,0,0,0,1.766,0,0.83002,1,0
0,0,0,0,0,0,0,0,0,0.558,0,2,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1,0
0,0,0,1.8,0,0,0,0,0,0,0,1.631,0,2.9358,1,0
0,0,0,0,0,0,0,2.77,0,0.355,0,2.666,0,0,1,0
0,0,0,0.48,0,0.48,0,0.96,0,0,0,1.375,0,0.66,1,0
0,0,0.11,0.44,0,0,0,0.11,0,0,0,2.068,0,0.90992,1,0
0,0,0,2.16,0,0,0,0.27,0,0,0,2.319,0,5.00904,1,0
0,0,0,1.48,0,0,0,2.22,0,0,0,4.228,0,6.25744,1,0
0,0,0,0.18,0,0,0,0.18,0,0,0,2.141,0,0.38538,1,0
0,0,0,0,0,0,0,0,0,0.787,0,1.875,0,0,1,0
0,0,0,3.63,0,0,0,0,0,0,0,1.652,0,5.99676,1,0
0,0,0,4.16,0,0,0,0,0,0.689,0,1.3,0,5.408,1,0
0,0,0,0,0,0,0,0,0,0,0,1.863,0,0,1,0
0,0,0,0,0,0,0.77,0,0.77,0.196,0,3.16,0,0,1,0
0,0,0,4.61,0,0,0,0,0,0,0,1.529,0,7.04869,1,0
0,0.29,0.29,0.88,0,0,0,0.29,0,0.113,0.265,2.285,0.029945,2.0108,1,0
0,0,0,3.44,0,0,0,0,0,0,0,2.062,0,7.09328,1,0
0,0,0,0,0,0,0,14.28,0,0,0,2.777,0,0,1,0
0,0,0.61,0.61,0,0,0,1.85,0,0,0,1.24,0,0.7564,1,0
0,0,0.26,0,0,0,0,0.26,2.4,0,0.036,1.632,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.567,0,0,1,0
0,0,0,0,0,0,0,3.29,0,0,0,2.304,0,0,1,0
0,0,0,0,0,0,0,0,0,0.386,0,1.6,0,0,1,0
0,0,0,0,0,0,0,3.41,0,0.078,0,2.552,0,0,1,0
0,0.08,0,0.43,0,0,0,3.54,0,0,0.011,2.45,0,1.0535,1,0
0,0,0,0,0,0,0,2.25,0,0,0,2.032,0,0,1,0
0,0,0,0,0,0,0,0,0,0.473,0,2.454,0,0,1,0
0,0,0,0,0,0,0,0,1.01,0.376,0,2.31,0,0,1,0
0,0,0,1.06,0,0,0,0,0,0.186,0,1.25,0,1.325,1,0
0,0,0.54,0.54,0,0,0,1.09,0,0,0,1.969,0,1.06326,1,0
0,0,0,1.09,0,0,0,0,0,0,0,2.409,0,2.62581,1,0
0,0,0,0,0,0,0,0,0,0.68,0,2.9,0,0,1,0
0,0.56,0,0,0,0,0,0,0.56,0.181,0,4.5,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1,0
0,0,0,0,0,0,0,0,0,0.366,0,2,0,0,1,0
0,0,0,0,0,0,0,0,0,0.114,0,1.8,0,0,1,0
0,0,0,0.39,0,0,0,3.14,0,0.129,0,2.895,0,1.12905,1,0
0,0,0.05,0.48,0.21,0.1,0.05,2.05,0,0.062,0.046,2.007,0.002852,0.96336,1,0
0,0,0,0.19,0.19,0.12,0.06,2.26,0,0.064,0.055,2.024,0.00352,0.38456,1,0
0,0,0,0,0,0,0,1.94,0,0,0,3.178,0,0,1,0
0,0,0,0.34,0,0,0,0,0,0,0,1.085,0,0.3689,1,0
0,0,0,0,0,0,0,0,0,0,0,1.888,0,0,1,0
0,0,0,1.49,0,0,0,2.23,0,0,0,4,0,5.96,1,0
0,0,0,0,0,0,0,20,0,0,0,5.2,0,0,1,0
0,0,0,2.88,0,0,0,0.96,0,0,0,2.307,0,6.64416,1,0
0,0,0,0,0,0,0,1.35,0,0,0,2.236,0,0,1,0
0,0,0,0.36,0.36,0,0,0.36,0,0.055,0,3.176,0,1.14336,1,0
0,0,0,0,0,0,0,0,0,0.37,0,2.277,0,0,1,0
0,0,0,1.45,0,0,0,0,0,0,0,1.407,0,2.04015,1,0
0,0,0,0,0,0,0,4.13,0,0.24,0,4.666,0,0,1,0
0,0,0,0.34,0,0,0,0.34,0,0,0,2.35,0,0.799,1,0
0,0,0,0,0,0,0,0,0,0.24,0,2.833,0,0,1,0
0,0,0,0,0,0,0,1.78,0,0,0,1.5,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.472,0,0,1,0
0,0,0,0.76,0,0,0,5.34,0,0,0,4.242,0,3.22392,1,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0
0,0,0,0,0,0,0,0,0,0.166,0,2.185,0,0,1,0
0.46,0,0,0.46,0,0,0,0.46,0,0.163,0,2.343,0,1.07778,1,0
0,0,0,1.09,0,0,0,0,0,0,0,1,0,1.09,1,0
0,0,0,1.34,0,0.63,0,3.03,0,0,0,2.25,0,3.015,1,0
0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,1,0
0,0,0,0.99,0,0,0,2.97,0,0,0,1.736,0,1.71864,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1.07,0,0,0,1.61,0,0.091,0,2.225,0,2.38075,1,0
0,0,0,0,0,0,0,0,0,0,0,4.393,0,0,1,0
0,0,0,0.58,0,0,0,1.76,0,0.103,0,2,0,1.16,1,0
0,0,0,0.31,0,0,0,1.88,0,0.096,0,2.368,0,0.73408,1,0
0,0,0,0.36,0,0,0,0.6,0,0,0.033,4.134,0,1.48824,1,0
0,0.05,0,0.27,0,0.38,0,0.49,0,0,0.014,3.715,0,1.00305,1,0
0,0,0,1.07,0,0,0,0,0,0.216,0,2.166,0,2.31762,1,0
0,0,0,0,0,0,0,0.75,0,0.061,0,1.903,0,0,1,0
0,0,0,0,0,0,0,2.2,0,0,0,2.351,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,1,0
0,0,0,0,0,0,0,0,0,0.203,0,2.222,0,0,1,0
0,0,0,0,0,0,0,8.69,0,0,0,2.125,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0,0,0.57,0,0,0,0,0,0,3.583,0,0,1,0
0,0,0,0.24,0,0,0,0.24,0,0,0,3.574,0,0.85776,1,0
0,0,0,3.22,0,0,0,0,0,0.564,0,1.818,0,5.85396,1,0
0,0,0,0,0,0,0,0,0,0.097,0,2.3,0,0,1,0
0,0,0,0.68,0,0.68,0,0,0,0,0,1.41,0,0.9588,1,0
0,0,0,0,0,0,0,0,0,0.389,0,1.26,0,0,1,0
0,0,0,0,0,0,0,0,0,0.231,0,1.761,0,0,1,0
0,0,0,1.58,0,0,0,0,0,0,0,1.09,0,1.7222,1,0
0,0,0,1.04,0,0,0,0,0,0,0,1.071,0,1.11384,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,2.56,0,0,0,2.21,0,0,1,0
0,0,0,0,0,0,0,1.69,0,0,0,1.777,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.611,0,0,1,0
0,0,0,0,0,0,0,0.48,0,0,0,1.275,0,0,1,0
0,0.38,0,0.38,0,0,0,0.64,0,0,0.036,3.167,0,1.20346,1,0
0,0,0,0.25,0,0,0,0.5,0,0,0.022,3.995,0,0.99875,1,0
0,0,0,0.89,0,0,0,0,0,0,0,2.375,0,2.11375,1,0
0.24,0,0,0.37,0,0,0,1.24,0,0,0,1.801,0,0.66637,1,0
0,0,0,0,0,0,0,3.75,0,0,0,1.833,0,0,1,0
0,0.21,0,1.06,0.1,0.21,0,3.5,0,0,0.057,2.409,0,2.55354,1,0
0,0,0,0.61,0,0,0,1.22,0,0,0,2.283,0,1.39263,1,0
0,0,0,3.12,0,0,0,0,0,0.27,0,1.5,0,4.68,1,0
0,0,0,0,0,0,0,4,0,0.211,0,1.38,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,6.526,0,0,1,0
0,0,0,1.54,0,2.06,0,3.6,0,0,0,1.574,0,2.42396,1,0
0,0,0,0.89,0,0,0,1.78,0,0,0,2.292,0,2.03988,1,0
0,0,0,0.78,0,0,0,0.78,0,0,0,2.714,0,2.11692,1,0
0,0,0,0,0,0,0,1.29,0,0.19,0,1.857,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.826,0,0,1,0
0,0,0,1.36,0,0,0,0,0,0,0,2.035,0,2.7676,1,0
0.87,0,0,0,2.63,0,0,0,0,0.798,0.159,18.454,0.126882,0,1,0
0,0,0,1.4,0,0.7,0,0,0,0,0,18,0,25.2,1,0
0.3,0,0,0.3,0,0,0,0.75,0,0,0,1.703,0,0.5109,1,0
0.41,0,0,1.04,0.41,0.41,1.04,0,0,0.866,0.103,5.052,0.089198,5.25408,1,0
0,0,0,0,0,0,0,0,0,0,0,3.787,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.785,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.461,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1,0
0,0,0,3.08,0,0.14,0,0.98,0,0,0,1.82,0,5.6056,1,0
0,0,0,0,0,0,0,0,0,0,0,1.562,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,1,0
0,0,0,0,0,0,0,1.4,0,0,0,4.533,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,1,0
0,0,0,0,0,0,0,2.56,0,0,0,2.093,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.062,0,0,1,0
0,0,0,1.26,1.26,0,0,0,0,0,0,1.285,0,1.6191,1,0
0,0,0.77,0.25,0,0,0,0.25,0,0.207,0,10.409,0,2.60225,1,0
0,0,0,0,0,0,0,12.5,0,0,0,5.857,0,0,1,0
0,0,0,1.53,0,0.76,0,3.84,0,0,0,2.297,0,3.51441,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,1,0
0,0,0,0,0,0,0,3.51,0,0,0,3.552,0,0,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,1,0
0,0,0,0.79,0,0,0,0.79,0,0.149,0,1.482,0,1.17078,1,0
0,0,0,0,0,0,0,0,0,0,0,1.375,0,0,1,0
0,0,0,0.33,0.33,0,0,0.99,0,0,0,2.016,0,0.66528,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1,0
0,0,0,1.02,0,0,0,2.38,0,0,0,2.604,0,2.65608,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.428,0,0,1,0
0,0,0,0,0,0,0,2.8,0,0,0,2.097,0,0,1,0
0,0,0,0,0,0,0,0,0,0.74,0,1.625,0,0,1,0
0,0,0.53,2.94,0,0,0,0,0,0,0,1.58,0,4.6452,1,0
0,0.55,0,0.13,0,0.27,0,2.79,0,0,0.053,2.662,0,0.34606,1,0
0,0,0,0,0,0,0,4,0,0.176,0,1.758,0,0,1,0
0,0,0,2.46,0,0,0,2.46,0,0.278,0,1.736,0,4.27056,1,0
0,0,0,0,3.7,0,0,0,0,0,0,1.166,0,0,1,0
0,0,0,0.17,0,0,0.17,0.17,0.17,0.031,0,1.564,0,0.26588,1,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,1,0
0,0,0,0.1,0,0,0,2.06,2.6,0,0,4.06,0,0.406,1,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,1,0
0,0,0,0.17,0.17,0.34,0,1.53,0,0.167,0,1.894,0,0.32198,1,0
0,0,0,0.44,0,0,0,0,0.44,0,0,1.613,0,0.70972,1,0
0,0,0,0,0,0,0,0,0,0,0,1.142,0,0,1,0
0,0.24,0,0,0,0,0,0.49,0,0,0.16,9.31,0,0,1,0
0,0,0.44,0.89,0,0,0,0,1.33,0,0,1.731,0,1.54059,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.86,0.86,0,0,0,0,0,0,0,1.047,0,0.90042,1,0
0,0,0,0.51,0,0,0,0,0.25,0,0,1.287,0,0.65637,1,0
0,0,0,0,0,0,0,0,1.56,0,0,1.75,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1.61,0,0,0,0,1.61,0,0,1.083,0,1.74363,1,0
0,0,0,0,0,0,0,2.64,0,0,0,3.968,0,0,1,0
0,0.77,0,0,0,0,0,3.1,0,0.099,0,2.325,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.983,0,0,1,0
0,0,0,0,0,0,0,16.66,0,0,0,3.125,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.037,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.666,0,0,1,0
0,0,0,0.68,0,0,0,0.68,0,0,0,2.147,0,1.45996,1,0
0,0,0,0,0,0.72,0,0.72,0,0,0,2.333,0,0,1,0
0,0,0,0.52,0,0,0,1.56,0,0,0,1.848,0,0.96096,1,0
0,0,0,0,0,0,1.6,0,0,0,0,1.909,0,0,1,0
0,0,0,1.36,0,0,0,0,0,0,0,2.307,0,3.13752,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,5.4,0,0.396,0,2.533,0,0,1,0
0,0,0,0,0,0,0,2.63,0,0,0,4.166,0,0,1,0
0,0,0,0.56,0,0,0,0.56,0,0,0,1.834,0,1.02704,1,0
0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0
0,0,0,0.32,0,0,0,0,0,0,0,1.3,0,0.416,1,0
0,0,0,0,0,0,0,1.19,0,0,0,4.791,0,0,1,0
0,0,0,0,0,0,0,0.75,0,0,0.128,3.657,0,0,1,0
0,0,0,0,0,0,0,1.96,3.92,0,0,3.129,0,0,1,0
0,0,0,0,0,0,0,0.29,0,0,2.038,13.562,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.615,0,0,1,0
0,0,0,0.11,0.11,0,0,0.23,0,0.056,0.075,2.546,0.0042,0.28006,1,0
0,0,0,1.17,0,0,0,0,0,0.07,0,2.069,0,2.42073,1,0
0,0,0,0,0,0,0,0,0,0,0,1.551,0,0,1,0
0,0,0,0,0,0,0,15.38,0,0,0,4.8,0,0,1,0
0,0,0,0.52,0,0,0,0.52,0,0,0,2.173,0,1.12996,1,0
0,0,0,0,0,0,0,4.76,0,0,0.601,3.36,0,0,1,0
0,0,0,2.27,0,0,0,0.85,0,0,0,1.962,0,4.45374,1,0
0,0.16,0,1.91,0.16,0,0,0,0,0,0.055,1.798,0,3.43418,1,0
0,0,0,0,1.49,0,0,0,0,0,0,1.761,0,0,1,0
0,0.65,0,1.97,0,0,0,0,0,0,0.108,1.924,0,3.79028,1,0
0,0,0,1.74,0,0,0,0,0,0,0,1.794,0,3.12156,1,0
0,0,0,0.74,0,0,0,0,0,0,0,1.79,0,1.3246,1,0
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,1,0
0,0,0,0,0,0,0,20.83,0,0,0,3.555,0,0,1,0
0,0,0,0.87,0,0,0,1.31,0,0,0,2.085,0,1.81395,1,0
0,0,0,0,0,0,0,2.29,0,0,0,3.74,0,0,1,0
0,0,0,0,0,0,0,1.58,0,0,0,3.461,0,0,1,0
0,0,0,0.32,0,0,0,0,0,0.058,0,1.068,0,0.34176,1,0
0,0,0,0.61,0,0,0,0,0,0,0,1,0,0.61,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0.28,3.97,0,0,0,0.28,0,0.08,0,2.396,0,9.51212,1,0
0,0,0,0,0,0,0,0,0,0,0,1.533,0,0,1,0
0,0,0,5.71,0,0,0,0,0,0,0,1.166,0,6.65786,1,0
0,0,0,0,0,0,0,1.72,0,0,0,2.466,0,0,1,0
0,0,0,0,0,0,0,1.53,0,0,0,1.714,0,0,1,0
0,0,0,1.56,0,0,0,0,1.56,0,0,1.666,0,2.59896,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0.97,0,0,0,0,0,0,0,2.187,0,2.12139,1,0
0,0,0,2.38,0,0,0,1.19,0,0,0,2.617,0,6.22846,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.34,0,1.36,0,0.34,0,0.34,0,0,0,1.421,0,1.93256,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.083,0,0,1,0
0,0,0,0,0,0,0,1.33,0,0,0,4.36,0,0,1,0
0,0.23,0,0,0,0,0,1.84,0,0,0.031,2.016,0,0,1,0
0,0,0,0,0,0,0,9.52,0,0,0,3.333,0,0,1,0
0,0,0,0.33,0,0,0,0,0,0,0,2.367,0,0.78111,1,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,1,0
0,0,0,3.38,0,1.69,0,0,0,0.408,0,6.187,0,20.91206,1,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.677,0,1.07328,1,0
0,0,0,1.41,0,0.11,0,1.29,0,0,0,1.486,0,2.09526,1,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,1,0
0,0,0,1.24,0,0,0,0,0,0,0,1.6,0,1.984,1,0
0,0,0,0.98,0,0,0,0.49,0,0.159,0,1.45,0,1.421,1,0
0,0,0,0.58,0.14,0,0,0,0,0.14,0,1.891,0,1.09678,1,0
0,0.45,0,0,0,0,0,0.91,0,0,0,1.32,0,0,1,0
0,0,0,2.19,0,0,0,1.09,0,0,0,4.586,0,10.04334,1,0
0,0.51,0,0,0.51,0.51,0,0,0,0,0,2.076,0,0,1,0
0,0,0,0,0,0,0,0.61,0,0,0,1.476,0,0,1,0
0,0,0,0,0,0,0,1.83,0,0,0,1.918,0,0,1,0
0,0,0,4.58,0,0.91,0,1.83,0,0.241,0,3.541,0,16.21778,1,0
0,0,0,0.36,0,0,0,6.25,0,0,0,3.722,0,1.33992,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0.94,0,0.28,0,1.41,0,0,0,2.022,0,1.90068,1,0
0,0,0,0,0,0,0,0,1.44,0.114,0,1.645,0,0,1,0
0,0,0,0,0,0,0,0,1.62,0,0,1.636,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0.85,0,0,0,0.85,0,0,0,1.717,0,1.45945,1,0
0,0,0,0,0,0,0,2.45,0,0.19,0,1.857,0,0,1,0
0,0,0,2.81,0.35,0,0,0.35,0,0,0,1.226,0,3.44506,1,0
0,0,0,0.54,0,0,0,0,0,0.087,0,2.363,0,1.27602,1,0
0,0,0,0,0,0,0,2.22,0,0,0,1.769,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.181,0,0,1,0
0,0,0,0,0,0,0,1.36,0,0,0,2.461,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0,1.75,0,0,0,0,0,0,0,1.795,0,3.14125,1,0
0,0,0,1.81,0,0,0,0.9,0,0,0,5.111,0,9.25091,1,0
0,0,0,0.35,0,0,0,1.41,0,0,0,1.506,0,0.5271,1,0
0,0,0,2.85,0,0,0,0,0,0.48,0,2,0,5.7,1,0
0,0,0,0,0,0,0,1.01,0,0,0.161,1.712,0,0,1,0
0,0,0,0,0,0,0,0,0.67,0,0,2.519,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1,0
0,0,0,0.75,0,0,0,3.03,0,0,0.112,2.188,0,1.641,1,0
0,0,0,0.4,0,0,0,0.4,0,0.27,0,2.36,0,0.944,1,0
0,0,0,7.69,0,0,0,3.84,0,0.581,0,1.615,0,12.41935,1,0
0,0,0.42,0,0.84,0,0,0,0,0.374,0.062,2.892,0.023188,0,1,0
0,0,0,0,0,0,0,4.7,0,0,0,2.882,0,0,1,0
0,0,0,0.68,0.22,0.22,0,1.36,0,0,0,2.182,0,1.48376,1,0
0,0.16,0,0.81,0,0.08,0,3.49,0,0,0.055,2.145,0,1.73745,1,0
0,0,0,0,0.22,0,0,0,0.91,0,0,1.649,0,0,1,0
0,0,0,1.24,0,0,0,0,0,0,0,1.6,0,1.984,1,0
0,0,0,0,0,0,0,0,0,1.149,0,1.5,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.925,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,1,0
0,0,0,1.35,0,0,0,0,0,0,0,1.88,0,2.538,1,0
0,0,0,6.25,0,0,0,0,0,0,0,1,0,6.25,1,0
