w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,y
0.56,0,0,0,0,0.85,0,0,0,0.09,0.135,0,0
0.64,0,0,0.16,0,0,0.16,0,0,0.055,0,0.055,0
0,0,0,1.49,0,0,0,0,0,0,0,0,0
0,0,0.65,0,0,0,0,0,0.108,0.108,0,0.108,0
0,0,0,0,0,0,0,0,0,0.201,0,0,0
0,0,0,0,0,0,0,0,0,0.06,0,0,0
0,0,0,0,0,0,0,0,0,0.344,0,0,0
0,0,0,0,0,20.83,0,0,0,0,0,0,0
0,0,0.43,0,0,1.31,0,0,0,0.19,0,0,0
0,0,0,0,0,2.29,0,0,0,0.258,0,0,0
0,0,0,0,0,1.58,1.58,0,0,0.431,0,0,0
0.32,0,0,0,0,0,0,0,0,0.234,0,0,0
0,0,1.23,0,0,0,0,0,0,0.224,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0,0,0,0,0.28,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.72,0,0,0,0,0,0,0
0,0,0,0,0,1.53,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.56,0,0.215,0.215,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.552,0,0,0
0,0,1.94,0,0,0,0,0,0,0.293,0,0,0
0,0,1.19,0,0,1.19,0,0,0,0.621,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0,1.7,0,0,0.34,0,0,0,0.055,0.11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.578,1.734,0,0,0
0,0,1.33,0,0,1.33,0,0,0,0.413,0,0,0
0,0,0.23,0,0,1.84,0,0,0,0.253,0,0.031,0
0,0,0,0,0,9.52,4.76,0,0,1.257,0,0,0
0,0,0,0,0,0,0,0,0.053,0.16,0,0,0
0,0,0,0,0,0,0,0,0,0.552,0,0,0
0,0,0,0,0,0,0,0,0,0.204,0,0,0
0.32,0,0,0,0,0.64,0,0,0,0.04,0,0,0
1.17,0,0,0,0,1.29,0,0,0,0.015,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.49,0,0,0,0,0,0,0
0.73,0,0,0.14,0.14,0,0,0,0.02,0.321,0.18,0,0
0,0,0,0,0,0.91,0,0,0,0,0,0,0
0,0,1.09,0,0,1.09,0,0,0,0.325,0,0,0
1.02,0,0,0.51,0,0,0.51,0,0,0.071,0,0,0
1.22,0,3.68,0,0,0.61,0,0,0,0,0,0,0
0,0,0.91,0,0,1.83,0.91,0,0,0.46,0,0,0
0,0,0,0,0,1.83,0,0,0,0.12,0,0,0
0.36,0,0,0,0,6.25,0,0,0.279,0.767,0.139,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.41,0,0,0.052,0.065,0,0,0
0,0,0,0,0,0,0,1.44,0,0,0.114,0,0
0,0,0,0,0,0,0,1.62,0,0,0.137,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.85,0,0,0.142,0,0.142,0,0
0,0,1.22,0,0,2.45,0.61,0,0.095,0.38,0.19,0,0
0,0,0,0.35,0,0.35,0,0,0,0.293,0,0,0
0,0,0,0,0,0,0,0,0,0.087,0,0,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.36,0,0,0,0.241,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9,0,0,0.9,0,0,0,1.208,0,0,0
0,0,0,0,0,1.41,0.35,0,0,0.222,0.055,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.01,0,0,0.08,0.564,0,0.161,0
0,0,0,0,0,0,0,0.67,0,0.042,0,0,0
0,0,0,0,0,0,0,0,0,0.096,0,0,0
0.56,0,0,0,0,3.03,0,0,0,0.056,0,0.112,0
2.42,0,0,0,0,0.4,0,0,0,0,0,0,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0
0.63,0,0,0.84,0,0,0,0,0,0.031,0,0.062,0
0,0,0,0,0,4.7,0,0,0,0,0,0,0
0,0,0,0.22,0,1.36,0,0,0,0.094,0,0,0
0,0,0,0,0,3.49,0,0,0.022,0.111,0,0.055,0
0.45,0,0,0.22,0.22,0,0,0.91,0,0.267,0.038,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.376,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.111,0,0,0
0,0,0,0,0,0,0,0,0,0.092,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,0,1.56,0,0,0,0,0,0,0.278,0,0,0
0,0,0,0,0,0,0,0,0,0.687,0,0,0
0,0,0,0,0,9.52,4.76,0,0,1.257,0,0,0
0.27,0,0.27,0,0,4.89,0.27,0,0,0.192,0.153,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0,0,0.2,0,0,0,0.148,0,0,0
0.66,0,0.89,1.33,0,3.34,0.22,0,0.148,0.372,0.111,0.223,0
0,0,0,0,0,1.33,0,0,0,0.478,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.25,0,0,0,0.084,0,0,0
0.04,0,0.08,0.16,0,2.01,0,0,0.012,0.274,0.012,0.056,0
0,0,0,0,0,3.1,0,0,0,0.166,0,0,0
0.19,0,0,0,0,0.49,0,5.74,1.352,0.08,0,0,0
0.19,0,0,0,0,0.49,0,5.74,1.353,0.08,0,0,0
0.19,0,0,0,0,0.49,0,5.74,1.353,0.08,0,0,0
0.31,0,0,0,0,0,0,0,0.054,0.108,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.84,0,0,1.68,0,0,0,0,0.119,0,0
0,0,0,0,0,1.83,0,0,0,0.124,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.47,0,0,0,0.125,0,0,0
0,0,0,0,0,4.41,0,0,0,0,0,0,0
0.26,0,0.06,0,0.59,3.23,0,0,0.072,0.117,0,0.063,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.44,0,0,0.227,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0,0,0,0,1.82,0,0,0,0.077,0,0,0
0,0,0,0,0,7.69,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,0,0.68,0,0,2.72,0.68,0,0.104,0.418,0.104,0,0
0,0,0.39,0,0,2.35,0.39,0,0,0.314,0,0,0
0.46,0,0,0,0,2.15,0,0,0,0.085,0,0,0
0.68,0,0.68,0,0,2.72,0.68,0,0,0.828,0.621,0,0
0,0,0,0,0,0,0,0,0.213,0,0,0,0
0.2,0,0.8,0,0,1.4,0.2,0,0,0.429,0.03,0,0
0,0,0,0,0,0,0,0,0,0.493,0,0,0
0,0,0,0,0,0,0,0,0.361,0,0,0,0
0,0,0,0,0,6.92,0,0,0.318,0.717,0.159,0,0
0.15,0,0,0,0,0.63,0,0,0.193,0.17,0.059,0.014,0
0.07,0,0,0,0,0.74,0,0,0.116,0.2,0.042,0.021,0
0.6,0,0,0,0,1.58,0,0,0.016,0.148,0,0.016,0
0,0,0,0,0,0,0,0,0,1.369,0,0,0
0.42,0,0,0,0,3.12,0,0,0.058,0.019,0.019,0,0
2.04,0,0,0,0,0,0,0,0,0.722,0,0,0
0,0,0,0,0,0,0,0,0.198,0.396,0,0,0
0,0,0,0,0,5.55,2.77,0,0,1.229,0,0,0
0,0,0,0,0,2.85,1.42,0,0,0.419,0,0,0
0,0,0,0,0,0,0,0.46,0,0.185,0,0,0
0.4,0,0,0.06,0,3.47,0,0,0.028,0.093,0,0.018,0
0.38,0,0,0,0,1.14,0,0,0,0,0,0,0
0.08,0,0.11,0.13,0,0,0,0.29,0.032,0.176,0,0.003,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0.06,0,3.47,0,0,0.027,0.09,0,0.018,0
0.79,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.19,0,0,1.19,0,0,0,0.404,0,0,0
0.49,0,0,0,0,1.31,0,0,0,0.022,0,0,0
0.31,0,0,0,0,0.31,0,0,0,0.045,0,0,0
0,0,0,0.67,0,0.67,0,0,0,0.386,0,0,0
0,0,0,0,0,9.3,0,0,0,0,0,0,0
0,0,0,1.63,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0.66,0,0,7.61,0,0,0.349,0.524,0.116,0,0
1.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.53,0,0,0.53,0,0,0,0.194,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.52,4.76,0,0,1.257,0,0,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0
7.14,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.96,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.19,0,0,0,0.168,0,0,0
0,0,0,0,0,0,0,0,0,0.143,0,0,0
0,0,0,0.64,0,0,0,0,0.309,0.619,0,0,0
1.91,0,0,0.47,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.38,0,0,0,0,0,0,0,0,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0
0.29,0.59,0.29,0,0,0.29,0,0,0.089,0,0,0.134,0
0,0,0.28,0,0,1.13,0,0,0,0.262,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.11,0,0,0.034,0.08,0,0,0
0.68,0,0,0,0,0,0,0,0,0.357,0,0,0
0,0,0.14,0,0,0.14,0,0,0,0.297,0,0,0
0,0,0.09,0,0,0.46,0,1.19,0.024,0.178,0,0,0
0,0,0.83,0,0,0.55,0,0.27,0.082,0.164,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.126,0.252,0,0,0
0,0,0,0,0,1.28,0.64,0,0,0.225,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.98,0,0,1.49,0,0,0,0.209,0.209,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.18,0,0,0,0.122,0,0,0
0,0,0,0,0,1.63,0,0,0,0,0,0,0
0.49,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0,0,0,0,0.52,0,0,0,0.166,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,0,0,0,0,2.3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.49,0,0,0,0.087,0,0,0
0.04,0.04,0.58,0.13,0,0.9,0,0.04,0.013,0.224,0,0.006,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.11,0,0,0.267,0.066,0,0
0.59,0,0,0,0,1.78,0,0,0,0.177,0,0,0
0.26,0,0,0,0,1.34,0,0,0,0.111,0,0.037,0
2.04,0,0,0,0,0,0,0,0,1.094,0,0,0
0.82,0,0,0,0,1.65,0.13,0,0.041,0.102,0.02,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.39,0,0,0,0.049,0,0,0
1.58,0,0,0,0,1.58,0,0,0,0.263,0,0,0
0,0,0,0,0,0,0,0.68,0,0.136,0,0,0
3.27,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.86,0,0,0.126,0.063,0.063,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.32,0,0,0,0.139,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.2,0,0.163,0,0,0
0.24,0,0.49,0,0,0.49,0,0,0,0,0,0.16,0
0,0,0,0,0,1,0,0,0,0.075,0,0,0
2.08,0,0,0.83,0,0,0,0,0,0.131,0,0,0
0,0,0,0,0,1.12,0,0,0,0.326,0,0,0
0,0,0,0,0,4.48,0.32,0,0.264,0.211,0.105,0,0
0,0,0,0,0,2.01,0,0,0,0.168,0.084,0,0
0,0,0,0,0,2.17,0,0,0,0.682,0,0,0
0,0,0,0,0,4.76,0,0,0,0.286,0,0,0
0.73,0,0.24,0,0,1.23,0.49,0,0,0.287,0.041,0,0
0,0,1.56,0,0,1.56,0,0,0,0.484,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0.01,0.13,0,0.53,0,0,0.2,0.127,0.064,0.005,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0,0,0,0,0.64,0,0,0.172,0.195,0.062,0.015,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.36,0,0,1.36,0,0,0,0.68,0,0,0
0,0,0,0,0,0.67,0,1.01,0,0.108,0,0,0
0.38,0,0,0,0,0,0,0,0,0.414,0,0,0
0,0,0,0,0,0,0,0.52,0,0.033,0,0,0
3.44,0,0,0,0,0,0,0,0,0.609,0,0,0
0,0,0,0,0,1.9,0,0,0.161,0.143,0,0,0
0,0,0.84,0,0,0,0,0.84,0,0,0.137,0,0
0,0,0,0.42,0,1.7,0.42,0,0,0.403,0.134,0,0
0,0,1.05,0,0,0.26,0,0,0,0.439,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.92,0,0,0,0,0,0,0.363,0,0,0
0,0,0,0,0,0,0,0,0,0.542,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.408,0,0,0
0,0,0,0,0,15.38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.571,0,0,0
1.13,0,1.13,0,0,0,0,0,0,0,0,0,0
0,0,0.87,0,0,0.87,0,0,0,0.608,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.735,0,0,0
0,0,0,0,0,0,0,0,0,0.465,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0.66,0,0.3,0.2,0.1,0,0
0,0,0,0,0,0,0,0,0.175,0,0,0,0
0,0,0,0,0,0,0,0.46,0,0.202,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,0,0.65,0,0,1.31,0.65,0,0,0.35,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.83,0,0,0,0,0,0,0.131,0.262,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.253,1.518,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.34,0.272,0,0
0,0,0.23,0,0,0,0,0,0,0,0,0.069,0
0,0.67,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.87,0,0,0.87,0,0,0,0.308,0,0,0
0,0,0.1,0,0,2.97,0,0,0.08,0.16,0,0.053,0
0.87,0,0,0,0,1.74,0,0,0,0.298,0.059,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.72,0,0.36,0,0,0,0,0
0.59,0,0,0,0,1.39,0,0.19,0,0.191,0,0,0
0,0,0,0,0,2.02,1.01,0,0,0.476,0,0,0
0,0,0,0,0,0.86,0,0.28,0,0.216,0,0,0
1.05,0,0,0,0,0,0,0,0,0.072,0,0,0
0,0,0,1.61,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.16,0,0,0.176,0.176,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.401,0,0,0
0,0,0,0,0,2.2,0,0,0,0.27,0.18,0,0
0.77,0,0,0,0,0,0,0,0,0.067,0,0,0
0.31,0,0.05,0.1,0.05,1.47,0,0,0.007,0.168,0,0.061,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.58,0,0,1.58,0,0,0,0,0,0,0
0,0,1.31,0,0,1.31,0,0,0,0,0,0,0
0,0,0,0,0,0,2.11,0,0,0.266,0.066,0,0
0,0,0,0,0,1.3,0,0,0.109,0,0,0,0
2.17,0,0,0,0,0,0,0,0,0.367,0,0,0
0,0,0.49,0,0,0,0,0,0,0.062,0,0,0
0.53,0,1.07,1.07,0,0,0,0,0,0.294,0,0,0
0,0,0,0.71,0,0,0,0,0,0.121,0,0,0
0,0,0,1.92,0,0,0,0,0.343,0,0,0,0
0.56,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.48,0,0,0.027,0.108,0,0.108,0
0,0,0,0,0,1.58,0,0,0,0.216,0,0,0
0,0,0.7,0,0,0,0,0,0,0.227,0.227,0,0
0,0,0,0,0,0,0.65,0,0,0,0,0,0
0,0,0,0,0,3.03,0,0,0,0.428,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.69,4.34,0,0,1.162,0,0,0
0,0,0,2.32,0,0,0,0,0.416,0.416,0,0,0
1.05,0,0,0,0,1.05,0,0,0,0.209,0,0,0
0.66,0,0,0,0,0,0,0,0.118,0.047,0.023,0,0
0.12,0,0,0,0.24,0.49,0,0.74,0.017,0.089,0,0.017,0
0,0,0,0,0,0,0,0,0.442,0,0,0,0
0,0,0,0,0,0,0,0,0,0.409,0,0,0
0,0,0.12,0,0,3.63,0,0,0.016,0.05,0,0.016,0
0,0,0,1.98,0,0,0,0,0,0,0,0,0
0.27,0,0,0.27,0,0.27,0,0.27,0.039,0.117,0,0,0
0,0,0,0,0,0,0,0,0,0.186,0.186,0,0
0,0,0,0,0,1.12,0,0,0.183,0.367,0,0,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0
0,0,0.29,0,0,1.18,0,0,0,0.273,0,0,0
0,0,0.78,0,0,0.78,0,0,0,0.278,0,0,0
0,0,0,0,0,0,0,0,0.133,0.133,0,0,0
0,0,0,0,0,0,0,0,0,0.704,0,0,0
0,0,0,0,0,6.08,0.86,0,0,0.267,0.133,0,0
2.85,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.82,0,0.82,0,0,0,0,0,0,0.301,0.15,0,0
0,0,0,0,0,0.55,0,0,0.096,0.234,0.064,0.021,0
0.05,0,0,0,0,0.5,0,0,0.203,0.182,0.049,0.008,0
0,0,0,0,0,2.18,0,0,0.067,0.067,0,0,0
0.06,0,0,0,0,1.4,0,0,0.226,0.235,0.181,0.009,0
0,0,0,0,0,1.14,0,0,0.115,0.221,0.115,0.017,0
0,0,1.05,1.05,0,0,0,0,0,0.677,0,0,0
0,0,0,0,0,1.61,0,0,0,0.222,0,0,0
0,0,0,0,0,0.8,0,0,0,0.043,0,0.043,0
0.09,0,0.05,0.09,0.03,0,0.03,0.18,0.038,0.263,0.005,0,0
0,0,1.01,0,0,2.02,1.01,0,0,0.814,0,0,0
0,0,3.33,0,0,0,0,0,0,0,0,0,0
4.76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.72,0,0,0,0.11,0,0,0
0,0,0,0,0,2.99,0,0,0,0.131,0.043,0,0
0,0,0,0,0,4.08,0,0,0,0.189,0,0,0
0,0,1.23,1.23,0,0,0,0,0,0.77,0,0,0
0,0,0,0,0,0,0,0,0,0.476,0,0,0
0,0.66,1.33,0,0,8,0,0,0,0.228,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.68,0,0,1.37,0,0,0.114,0.342,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2.06,0,0,0,0,0,0,0,0.373,0.186,0,0,0
0,0,1.25,0,0,1.87,0.62,0,0,0.475,0.57,0,0
0,0,0,0,0,1.42,0,0,0,0,0,0,0
0.09,0,0,0,0,3.06,0,0,0.143,0.117,0,0.039,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.136,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.11,0,3.91,0.55,0,0.55,0,0,0,0,0,0,0
1.04,0,0,0,0,2.08,0,0,0,0.313,0,0,0
0,0,0,0,0,0,0,0,0.675,1.351,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.5,0,0,0,0.083,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0.16,0.19,0.19,1.53,0,0,0.024,0.231,0,0.009,0
0.28,0,0,0,0,0,0,0,0,0.18,0,0,0
0.52,0,0,0,0,2.64,0,0,0.084,0.169,0.084,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.25,3.12,0,0,0.913,0,0,0
0.58,0,0,0,0,0.58,0,0,0,0,0.118,0,0
0.33,0.33,0.67,0,1.67,0,0.16,0,0,0.205,0,0.051,0
0.77,0,0,0.38,0,0,0,0,0,0,0,0,0
0,0,0,0.5,0,0,0,1.01,0.271,0.09,0.181,0,0
0.29,0,0,0,0,0,0,0,0,0.187,0,0,0
0,0,0,0,0,0,0,0,0,0.072,0,0,0
0,0,0,0,0,0,0,0.94,0,0.203,0,0,0
0,0,0,0,0,0,0,1.4,0,0.133,0,0,0
0.88,0,0,0,0,1.76,0,0,0.139,0.279,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.57,0,0,5.2,0,0,0,0.04,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0.9,0,0,0,0,0,0,0
0.13,0,0,0,0,2.09,0,0,0.018,0.073,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0,0,0.042,0.042,0.042,0
0,0,0,0,0,0.43,0,0,0,0.374,0,0.124,0
0,0,0,0,0,0,0,0,0,1.336,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09,0,0.56,0,0,0.18,0.167,0.051,0.025,0
0,0,0,0,0,0.56,0,0.11,0.076,0.198,0.03,0.03,0
0.19,0,0,0,0,0.79,0,0,0.363,0.143,0.057,0.019,0
0.15,0,0,0,0,0.65,0,0,0.203,0.195,0.05,0.014,0
0,0,1.21,0,0,1.21,0,0,0,0.441,0,0,0
5.26,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0,0.31,0.1,0,0,0,0.21,0.035,0.177,0.035,0.053,0
0,0,0,0,0,0,0,0,0,0.139,0.139,0,0
0.37,0,0,0,0,0,0,0,0,0.054,0,0.054,0
0,0,0,0,0,2.07,0,0,0,0.117,0,0.043,0
0,0,0,0,0,0,0,0,0,0.595,0,0,0
0,0,0.48,0,0.48,1.69,0,0,0,0.034,0,0,0
0,0,0.29,0.29,0,1.19,0.29,0.29,0,0.196,0.049,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.17,0,0,13.04,0,0,0,0,0,0,0
0,0.21,0.21,0,0,0.21,0,0,0.034,0.139,0.034,0.069,0
0,0,2.17,0,0,13.04,0,0,0,0,0,0,0
0.15,0,0.07,0,0,4.42,0,0,0.068,0.049,0,0.009,0
0,0,0,0,0,0,0,0,0,0.735,0,0,0
0,0,0,0,0,0,0.08,0,0,0.054,0.353,0,0
0,0,18.18,0,0,0,0,0,0,0,0,0,0
0.58,0,0,0,0,0.74,0,0,0.08,0.011,0,0,0
1.56,0,0,0,0,3.12,1.56,0,0,0.53,0,0,0
0,0,0,0,0,0,0,0,0,0.555,0,0,0
0,0,0,0,0,0.28,0,0.28,0,0.043,0,0,0
0,0,0,0,0,0,0,0,0,0.196,0,0,0
0,0,0.21,0,0,0,0,0,0,0,0,0.097,0
1.16,0,1.16,0,0,1.16,0,0,0,0.39,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.561,0.14,0,0,0
0,0,0.48,0,0.48,1.69,0,0,0,0.035,0,0,0
0,0,0,0,0,0.31,0,0,0,0,0,0,0
1.19,0,0,0,0,3.57,0,0,0,0,0,0,0
0,0,0,0,0,2.15,0,0,0.08,0.322,0,0,0
0,0,0,0,0,2.63,0,0,0,0.15,0,0,0
0.31,0,0,0,0,3.82,0,0,0.215,0.043,0,0,0
2.63,0,0,0,0,5.26,2.63,0,0,0.793,0,0,0
5.55,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.24,0,0,0
0,0.62,0,0,0,0,0,0,0,0.049,0,0.049,0
0.25,0,0.25,0,0,1.27,0,0,0.186,0.26,0,0,0
0,0,0,0,0,0,0,0,0.247,0.247,0,0,0
0,0,0,0,0,0.75,0,0,0,0.111,0,0,0
0,0,0,0,0,1.61,0,0,0,0.283,0,0,0
0,0,0,0,0,3.73,0,0,0,0.173,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.19,0,0,0,0.391,0,0,0
0,0,0,0,0,2.53,0,0,0,0.141,0,0,0
0.15,0.05,0.2,0.1,0.05,1.84,0,0,0,0.153,0,0.021,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.1,0,0
0.04,0,0.19,0,0,0.04,0,0,0.02,0.157,0.013,0,0
0,0,0,0.62,0,1.87,0,0,0,0.103,0,0,0
0,0,0,0,0,10.76,0,0,0.377,0,0.094,0,0
0.36,0,0,0,0,1.81,0,0,0,0.201,0,0,0
0,0,0,0,0,0.69,0,0,0,0.078,0.052,0,0
0,0,0,0,0.39,0.39,0,0,0,0.192,0,0,0
0,0,0,0,0,0,0,3.07,0,0.253,0.253,0,0
0,0,0.79,0,0,6.74,0,0,0,0.053,0,0,0
0,0,0.85,1.28,0,1.7,0.42,0,0,0.369,0.073,0,0
0,0,0,0,0,0,0,0,0,0.345,0,0,0
0.13,0,0,0,0,0.13,0,0,0,0.04,0,0,0
